83660: CIST,"Elec Media:Video Hst"
83661: CIST,"European Cinema"
83662: CIST,"Film Editing"
83663: CIST,"Film Genres"
83664: CIST,"Film History"
83665: CIST,"Film Production"
83666: CIST,"Film Theory"
83667: CIST,"French Directors After 1960"
83668: CIST,"French Directors Before 1960"
83669: CIST,"Freshman Cinema"
83670: CIST,"Global Cinema"
83671: CIST,"Intro to 16mm Filmmaking"
83672: CIST,"Introduction to Film"
83673: CIST,"Introduction to Screen Writing"
83674: CIST,"Japanese Cinema: Theory & Hist"
83675: CIST,"Latina/o Media"
83676: CIST,"Media Internship"
83677: CIST,"Media Wrkshop"
83678: CIST,"Non-Lin/Multimda Prd"
83679: CIST,"Nonfiction Film and Television"
83680: CIST,"Politics83681: CIST,"Postwar Italian Cinema"
83682: CIST,"Screen Adaptations"
83683: CIST,"Screen Comedy"
83684: CIST,"Screen Writing"
83685: CIST,"Senior Project"
83686: CIST,"Soc. Jus83687: CIST,"Sound for Film and Media"
83688: CIST,"Television Studio Production"
83689: CIST,"Thesis Research"
83690: CIST,"Third Cinema"
83691: CIST,"Video I"
83692: CIST,"Video II"
83693: CIST,"Video Workshop"
83694: CIST,"Women and Film"
83695: CMSC,"36  Ooo"
83696: CMSC,"Adv Comput Game Programming"
83697: CMSC,"Adv High Perf Comp"
83698: CMSC,"Adv Micro Sys Design"
83699: CMSC,"Advanced Data Communications"
83700: CMSC,"Advanced Database Systems"
83701: CMSC,"Advanced Operating Systems"
83702: CMSC,"Advanced Systems Programming"
83703: CMSC,"Algrithms&Info Struc"
83704: CMSC,"Analysis of Algorithms"
83705: CMSC,"App Concepts in Info Systems"
83706: CMSC,"App Math Comp Sci"
83707: CMSC,"Applications Programming"
83708: CMSC,"Applied Cryptography"
83709: CMSC,"Artif Intel&Knw Engi"
83710: CMSC,"Artificial Intelligence"
83711: CMSC,"Assistive Tech for Univ Apps"
83712: CMSC,"Basic Desktop Publishing"
83713: CMSC,"Broadband and SONET Networks"
83714: CMSC,"C Programming"
83715: CMSC,"CSC Internship"
83716: CMSC,"Cobol Programming"
83717: CMSC,"Comp Aided Analysis & Design"
83718: CMSC,"Comp Perfrmnce Eval"
83719: CMSC,"Comp Sci Grad Cr"
83720: CMSC,"Comp Sci Grad Credit"
83721: CMSC,"Comp Sci Grad Credti"
83722: CMSC,"Comp Sci Ind Study"
83723: CMSC,"Comp Sci Indep Stdy"
83724: CMSC,"Compiler Construction"
83725: CMSC,"Computability"
83726: CMSC,"Computation Theory"
83727: CMSC,"Computational Problem Solving"
83728: CMSC,"Computer Architecture"
83729: CMSC,"Computer Graphics"
83730: CMSC,"Computer Hacking Revealed"
83731: CMSC,"Computer Organization"
83732: CMSC,"Computer Sci & Linguistics"
83733: CMSC,"Computer Sci Credit"
83734: CMSC,"Computer Sci Independent Study"
83735: CMSC,"Computer Science Internship"
83736: CMSC,"Computer System Design"
83737: CMSC,"Computer System Fundamentals"
83738: CMSC,"Computer Technology Concepts"
83739: CMSC,"Computer Technology Lab"
83740: CMSC,"Computer Vision"
83741: CMSC,"Computer and Windows"
83742: CMSC,"Computers & Society"
83743: CMSC,"Computers Perspctves"
83744: CMSC,"Computers for Today"
83745: CMSC,"Computers83746: CMSC,"Computing for Teachers I"
83747: CMSC,"Computing for Teachers II"
83748: CMSC,"Computr Sci Internsh"
83749: CMSC,"Cryptography"
83750: CMSC,"Data Science"
83751: CMSC,"Data Structures"
83752: CMSC,"Database Theory"
83753: CMSC,"Digital Circuits Design"
83754: CMSC,"Digital Circuits Laboratory"
83755: CMSC,"Digital Image Processing"
83756: CMSC,"Digital Signal Processing"
83757: CMSC,"Discrete Simulation"
83758: CMSC,"Discrete Structures"
83759: CMSC,"Discrte Mth Comp Sci"
83760: CMSC,"Formal Language Theory"
83761: CMSC,"Fund Wireless Comm"
83762: CMSC,"Graduate Research Laboratory"
83763: CMSC,"Graph-Based Analy for Big Data"
83764: CMSC,"High-speed LAN and WAN"
83765: CMSC,"Honors Workshop"
83766: CMSC,"Image Process Comp Sci"
83767: CMSC,"Info Retrieval"
83768: CMSC,"Info Structures for Business"
83769: CMSC,"Input/Output Operations"
83770: CMSC,"Intelligent Networks"
83771: CMSC,"Intermediate Programming"
83772: CMSC,"Internet Data Communications"
83773: CMSC,"Intrnet/Cdrom/Hsmath"
83774: CMSC,"Intrnt App Scrpt Lng"
83775: CMSC,"Intro Comp Game Prog"
83776: CMSC,"Intro Comp Technolog"
83777: CMSC,"Intro Computer Sci"
83778: CMSC,"Intro High Perf Computing"
83779: CMSC,"Intro To Info Sys"
83780: CMSC,"Intro To Ms-Dos"
83781: CMSC,"Intro To Wrdprocesng"
83782: CMSC,"Intro to Comp Thinking for Tch"
83783: CMSC,"Intro to Database Systems"
83784: CMSC,"Intro to Sci83785: CMSC,"Intro to Web Dev/The Internet"
83786: CMSC,"Introduction to Data Science"
83787: CMSC,"Introduction to Database"
83788: CMSC,"Introduction to Spreadsheets"
83789: CMSC,"Introductory Computer Graphics"
83790: CMSC,"Job Control Language"
83791: CMSC,"Knowledge Discovery"
83792: CMSC,"Lang & Computers"
83793: CMSC,"Mach Learn & Knowledge Disc"
83794: CMSC,"Machine Learning & Data Mining"
83795: CMSC,"Management Information Systems"
83796: CMSC,"Media Trans&Charac"
83797: CMSC,"Microcontrollers"
83798: CMSC,"Mobile Application Development"
83799: CMSC,"Modern Web Development"
83800: CMSC,"Natural Language Processing"
83801: CMSC,"Network Security"
83802: CMSC,"Neural Networks and Deep Learn"
83803: CMSC,"Oper Sys Des&Implmtn"
83804: CMSC,"Operatating Sys Prog Lab"
83805: CMSC,"Operating Systems I"
83806: CMSC,"Operating Systems II"
83807: CMSC,"Operations I"
83808: CMSC,"Operations II"
83809: CMSC,"Parallel Computing"
83810: CMSC,"Pattern Recogn & Neural Netw"
83811: CMSC,"Programing Languages"
83812: CMSC,"Robotic Explorations"
83813: CMSC,"Scientific Computing"
83814: CMSC,"Seminar in Computer Science"
83815: CMSC,"Serious Game Development"
83816: CMSC,"Shared Memory Parallel Comp"
83817: CMSC,"Software Design"
83818: CMSC,"Software Engineering"
83819: CMSC,"Software Systems Design"
83820: CMSC,"Spec Topics Adv Web Dev"
83821: CMSC,"Special Topics-Computer Vision"
83822: CMSC,"Tech Curr Dev & Instruction"
83823: CMSC,"Tech Infsd Curr Dev"
83824: CMSC,"Technology Programng"
83825: CMSC,"Telecommunication Networks"
83826: CMSC,"Text Editing Systems"
83827: CMSC,"Theory of Computation"
83828: CMSC,"Thesis Research"
83829: CMSC,"Topics in System Simulation"
83830: CMSC,"Tpc Applic Progrmg"
83831: CMSC,"Web Database Applications"
83832: COBL,"Bldg.Relat.& Capac.Comm.Ldrshp"
83833: COBL,"Curr.Stndrds.&Assmt. Com.Engmt"
83834: COBL,"Dissertation Advisement I"
83835: COBL,"Dissertation Advisement II"
83836: COBL,"Dissertation Proposal"
83837: COBL,"Global.Comm.Ed. Reform Global."
83838: COBL,"Policy Trends Chld83839: COBL,"Pub.Rel.83840: COBL,"Qualitative Meth. Appld Rsrch"
83841: COBL,"Quant&Mixed Methods Appld Rsrc"
83842: COBL,"Research Practicum"
83843: COBL,"Resource Mgmt. in School Comm."
83844: COBL,"Schol. Inq. Comm. Ldrshp I"
83845: COBL,"Schol. Inq. Comm. Ldrshp II"
83846: COBL,"Soc & Hist Contexts Sch. Comms"
83847: COBL,"Transf. Lrng & Tchng Sch/Comm"
83848: COCC,"Co Curricular Clue"
83849: COMM,"Adv Eds & Dig Med Wksp"
83850: COMM,"Advanced TV Studio Production"
83851: COMM,"African American Media"
83852: COMM,"African Americans in the Media"
83853: COMM,"Broadcast Journalism"
83854: COMM,"Cinema Independent Study"
83855: COMM,"Com Internship"
83856: COMM,"Comm in a Corporate Setting"
83857: COMM,"Communications Design Workshop"
83858: COMM,"Communications Internship"
83859: COMM,"Corp Comm Practices"
83860: COMM,"Data Visualization"
83861: COMM,"Digital Design for Journalists"
83862: COMM,"Digital Imaging I"
83863: COMM,"Digital Imaging II"
83864: COMM,"East Asian Popular Cultures"
83865: COMM,"Global Media"
83866: COMM,"History of Print Media"
83867: COMM,"History/Theory Tv"
83868: COMM,"Hst Advt&Pub Rlns"
83869: COMM,"Hst Des&Dig Media"
83870: COMM,"Hst Radio&Television"
83871: COMM,"Information Design"
83872: COMM,"Intr Online Journlsm"
83873: COMM,"Intro Des&Dig Media"
83874: COMM,"Intro To Online Journalism"
83875: COMM,"Intro to Online Journalism"
83876: COMM,"Introduction to Communications"
83877: COMM,"Introduction to Journalism"
83878: COMM,"Introduction to Media"
83879: COMM,"Japanese Cinema: Theory & Hst"
83880: COMM,"Journalism and Society"
83881: COMM,"Latina/o Media"
83882: COMM,"Mass Media in Modern Society"
83883: COMM,"Media Administration"
83884: COMM,"Media Analysis"
83885: COMM,"Media Audiences"
83886: COMM,"Media Culture Independent Stud"
83887: COMM,"Media Industries"
83888: COMM,"Media Internship"
83889: COMM,"Media Literacy"
83890: COMM,"Media Regulation"
83891: COMM,"Media Wksp Actors/Di"
83892: COMM,"Media Wrkshop"
83893: COMM,"Media and Culture"
83894: COMM,"Media and the Margins"
83895: COMM,"Motion Graphics"
83896: COMM,"Multicultural Literacy"
83897: COMM,"Music For Media"
83898: COMM,"Newspaper Reporting"
83899: COMM,"Princ Edit Design"
83900: COMM,"Radio Production"
83901: COMM,"Radio and TV News-Casting"
83902: COMM,"Radio/TV Newscasting"
83903: COMM,"Radio/Tv Performance"
83904: COMM,"Sen Sem Com Resrch"
83905: COMM,"Senior Proj Dig Med"
83906: COMM,"Small Form Tv Produc"
83907: COMM,"Soc. Jus83908: COMM,"Studies in Advanced Journalism"
83909: COMM,"Tech Web Dsgn&Animat"
83910: COMM,"Television Studio Production"
83911: COMM,"Theories of Communications"
83912: COMM,"Theories of Mass Media"
83913: COMM,"Tv Studio Production"
83914: COMM,"Typography and Design"
83915: COMM,"Web Des83916: COMM,"Web Design83917: COMM,"Workshop in Typesetting"
83918: COMM,"Writing for Advertising & PR"
83919: COMM,"Writing for the Media"
83920: CORE,"US Issues Ideas Inst"
83921: COUN,"75  Ooo"
83922: CUBA,"Cuny BA Credit"
83923: CUBA,"Cuny Ba Credit"
83924: DANC,"Afro-Haitian Rhythms I"
83925: DANC,"Afro-Haitian Rhythms II"
83926: DANC,"Black Dance Workshop"
83927: DANC,"Choreography I"
83928: DANC,"Choreography II"
83929: DANC,"Choreography III"
83930: DANC,"Choreography IV"
83931: DANC,"Contemp Dance II"
83932: DANC,"Contemp Dance III"
83933: DANC,"Contemp Dance IV"
83934: DANC,"Contemp Dance VI"
83935: DANC,"Contemporary Dance Technique I"
83936: DANC,"Contemporary Dance V"
83937: DANC,"Dance Elective Credit"
83938: DANC,"Dance For Men"
83939: DANC,"Dance Hst: 20th Century Survey"
83940: DANC,"Dance Ind Study"
83941: DANC,"Dance Independent Study"
83942: DANC,"Dance Internship"
83943: DANC,"Fundamentals of Ballet I"
83944: DANC,"Fundamentals of Ballet II"
83945: DANC,"Improvisation I"
83946: DANC,"Improvisation II"
83947: DANC,"International Folk Dance"
83948: DANC,"Modern Dance Ii"
83949: DANC,"Modern Dance Technique I"
83950: DANC,"Modern Jazz Dance I"
83951: DANC,"Modern Jazz Dance II"
83952: DANC,"Private Study in Dance I"
83953: DANC,"Private Study in Dance II"
83954: DANC,"Private Study in Dance III"
83955: DANC,"Private Study in Dance IV"
83956: DANC,"Square Dance"
83957: EAST,"East Asian Popular Cultures"
83958: EAST,"Eastern Philosophy"
83959: EAST,"Intro to Asian Phil Traditions"
83960: EAST,"Japanese Cinema: Theory & Hst"
83961: ECON,"52  Ooo"
83962: ECON,"Amer Economic Issues"
83963: ECON,"Behavioral Economics"
83964: ECON,"Black Communty Eco"
83965: ECON,"Business Forecasting"
83966: ECON,"Comparative Economic Systems"
83967: ECON,"Consumer Economics"
83968: ECON,"Contmporary Issues"
83969: ECON,"Developing Nations"
83970: ECON,"Eco Growth and Development"
83971: ECON,"Eco of Natur Resource/Envrn"
83972: ECON,"Economic Geography"
83973: ECON,"Economics 300-Level Elective"
83974: ECON,"Economics Grad Credt"
83975: ECON,"Economics Ind Stdy"
83976: ECON,"Economics Independent Study"
83977: ECON,"Economics Internship"
83978: ECON,"Economics and Philosophy"
83979: ECON,"Economics and Technology"
83980: ECON,"Economics for Engineers"
83981: ECON,"Ecophlpol Senior Sem"
83982: ECON,"Energy/Environment"
83983: ECON,"Engineering Economics"
83984: ECON,"Engineering Economy"
83985: ECON,"Finance Institutns"
83986: ECON,"Government Spending"
83987: ECON,"Government and Business"
83988: ECON,"Health Economics"
83989: ECON,"History of American Business"
83990: ECON,"History of Economic Thought"
83991: ECON,"Hum Beings-Busness"
83992: ECON,"Income Distrbution"
83993: ECON,"Industrial Organization"
83994: ECON,"Inequality and Welfare"
83995: ECON,"Intermed Math Eco"
83996: ECON,"Intermediate Macroeconomics"
83997: ECON,"Intermediate Microeconomics"
83998: ECON,"International Economics"
83999: ECON,"International Finance"
84000: ECON,"Internl Pol Economy"
84001: ECON,"Intro To Investments"
84002: ECON,"Intro to Mathematical Economic"
84003: ECON,"Introduction To Microeconomics"
84004: ECON,"Introduction to Econometrics"
84005: ECON,"Introduction to Economics"
84006: ECON,"Introduction to Macroeconomics"
84007: ECON,"Investment Analysis"
84008: ECON,"Labor Economics"
84009: ECON,"Labor Relations"
84010: ECON,"Law and Economics"
84011: ECON,"Managerial Economics"
84012: ECON,"Managerial Finance I"
84013: ECON,"Managerial Finance II"
84014: ECON,"Managerial Statistcs"
84015: ECON,"Marx And Marxism"
84016: ECON,"Modern Capitalism"
84017: ECON,"Monetary Theory and Policy"
84018: ECON,"Money and Banking"
84019: ECON,"Money and Capital Markets"
84020: ECON,"NYS Gov Internship"
84021: ECON,"Non-Profit Institutions"
84022: ECON,"Pol/Eco War-Peace"
84023: ECON,"Political Econmics"
84024: ECON,"Public Finance"
84025: ECON,"Public Sector Eco"
84026: ECON,"Quant Analys Bus/Eco Problems"
84027: ECON,"Seminar in Economic Analysis"
84028: ECON,"Sports Economics"
84029: ECON,"Sustainable Business & Society"
84030: ECON,"The Japanese Economy"
84031: ECON,"The Nonprofit Institution"
84032: ECON,"US Economic History"
84033: ECON,"Underdeveloped Areas"
84034: ECON,"Urban Economics"
84035: ECON,"Women and the Economy"
84036: EDEC,"71  Ooo"
84037: EDEM,"Adv Early Chldhd Sci & Math Ed"
84038: EDEM,"Adv Math Elem Grad 1-2"
84039: EDEM,"Adv Math-Elemntary"
84040: EDEM,"Adv Sci Elem Grd1-2"
84041: EDEM,"Adv Science-Elem"
84042: EDEM,"Adv Soc Stdy Ed Elem Schl Tchr"
84043: EDEM,"Advanced Art"
84044: EDEM,"Advanced Study in Reading"
84045: EDEM,"Aesthetic Education"
84046: EDEM,"Affective Dev Child"
84047: EDEM,"Big Ideas of Science"
84048: EDEM,"Child Abuse and Neglect"
84049: EDEM,"Child Naive Thry & Misconc Sci"
84050: EDEM,"Childhood Educatn"
84051: EDEM,"Children’s Literature"
84052: EDEM,"Cont Curr In Early Child Edu"
84053: EDEM,"Creat Arts Integrated Early Ch"
84054: EDEM,"Early Child Edu 100-Level Elec"
84055: EDEM,"Early Child Ind Sutdy"
84056: EDEM,"Early Child Independent Study"
84057: EDEM,"Early Child Internsh"
84058: EDEM,"Early Childhood Mathematics Ed"
84059: EDEM,"Educ Soc Foundatns"
84060: EDEM,"Effect Lit Instr Elem Schl Lvl"
84061: EDEM,"Elem Edu Indep Stdy"
84062: EDEM,"Elem Edu Intrnshp"
84063: EDEM,"Elem Educ Ind Stdy"
84064: EDEM,"Elem Educ Internship"
84065: EDEM,"Element Edu Indep Stdy"
84066: EDEM,"Elementary Education"
84067: EDEM,"Elementary Education Intern"
84068: EDEM,"Erly Chld Ind Stdy"
84069: EDEM,"Expressive Art"
84070: EDEM,"Fldwk Presch Classrm"
84071: EDEM,"Int Strgy Readers"
84072: EDEM,"Intr Keyboard Fr Tea"
84073: EDEM,"Intro Semi on Infnts & Toddler"
84074: EDEM,"Intro to Early Childhood Educ"
84075: EDEM,"Issues In Math Educa"
84076: EDEM,"Lang & Lit in the Early Child"
84077: EDEM,"Language84078: EDEM,"Learn Strat for Elem Soc Stud"
84079: EDEM,"Lit Dev&Lang Elem Ed"
84080: EDEM,"Literacy Assessment"
84081: EDEM,"Literacy Coaching"
84082: EDEM,"Math Curr In Elem Sc"
84083: EDEM,"Math Lab Methods"
84084: EDEM,"Math Pedagogy Elem"
84085: EDEM,"Math/Sci/Mus Elem Ed"
84086: EDEM,"Mdrn Physics Fr Teac"
84087: EDEM,"Music & Movement"
84088: EDEM,"Music Lit In Chld Ed"
84089: EDEM,"Part I: Big Ideas of Science"
84090: EDEM,"Part I: Children’s Naive Theo"
84091: EDEM,"Part I: Sci Exp Design Element"
84092: EDEM,"Part II: Big Ideas of Science"
84093: EDEM,"Part II: Nave Child Theories"
84094: EDEM,"Part II: Sci Exp Design Elemen"
84095: EDEM,"Patterns in Mathematics"
84096: EDEM,"Physics Elem Teachrs"
84097: EDEM,"Psy Found Early Chld"
84098: EDEM,"Psy Foundations"
84099: EDEM,"Reading & Writing in the Prim"
84100: EDEM,"Reading II"
84101: EDEM,"Reading In Lang Arts"
84102: EDEM,"Ref&Analy Ec Stu Tch"
84103: EDEM,"Ref&Analy Tchg Elem"
84104: EDEM,"Reflec&Analy Std Tch"
84105: EDEM,"Sci Curric- Elementary School"
84106: EDEM,"Science Exp Design Elementary"
84107: EDEM,"Soc Contexts of Early Child"
84108: EDEM,"Soc Stdys in Early Chldhd Edu"
84109: EDEM,"Soc Stud Curr & Peda"
84110: EDEM,"Soc. Found of Early Childhood"
84111: EDEM,"Soc/Art/Rdg & Lang Arts in Ed"
84112: EDEM,"Social Studies Issues Lit&Mus"
84113: EDEM,"Special Topics In Literacy"
84114: EDEM,"Stdnt Tchg Elem Ed"
84115: EDEM,"Stdnt Teachg/Elem Ed"
84116: EDEM,"Stud Teaching and Seminar II"
84117: EDEM,"Student Teaching"
84118: EDEM,"Student Teaching Elem Edu"
84119: EDEM,"Student Teaching and Seminar i"
84120: EDEM,"Tchg & Lrng Soc Stdy Ed"
84121: EDEM,"Tchg Prac II Elem Ed"
84122: EDEM,"Tchg Pract I Elem Ed"
84123: EDEM,"Tchg&Lrng Math El Ed"
84124: EDEM,"Tchg&Lrng Rdg Ele Ed"
84125: EDEM,"Tchg&Lrng Sci El Ed"
84126: EDEM,"Teach Sci As Ins in Early Chil"
84127: EDEM,"Thematic Content SS"
84128: EDEM,"Writing For Teachers"
84129: EDEM,"Writing for Teachers"
84130: EDET,"Assessment of Lang. Learners"
84131: EDET,"Bilingualism & Second Language"
84132: EDET,"Cont. Lit. for Eng Lang. Learn"
84133: EDET,"Education Independent Study"
84134: EDET,"Emergent Literacy for English"
84135: EDET,"Linguistics for Teachers"
84136: EDET,"Methods in read & Lang Arts"
84137: EDET,"Methods of Teach TESOL PreK-12"
84138: EDET,"Mthds Across Cnt Area Bil Edu"
84139: EDET,"TESOL Supervised Practicum"
84140: EDGC,"Counseling I"
84141: EDGC,"Counseling II"
84142: EDGC,"Counseling II Seminar"
84143: EDGC,"Counseling III Seminar"
84144: EDGC,"Counseling IV Seminar"
84145: EDGC,"Counseling VI Seminar"
84146: EDGC,"Counsling I Semnar"
84147: EDGC,"Counsling V Semnar"
84148: EDGC,"Counslng VII Semnr"
84149: EDGC,"Counslng Viii Smnr"
84150: EDGC,"Disorgnzd Persnlty"
84151: EDGC,"Group Procedures"
84152: EDGC,"Guid/Coun Ind Stdy"
84153: EDGC,"Guidance & Counsel Indep Stdy"
84154: EDGC,"Guidance Introduction"
84155: EDGC,"Guide Coun Independent Study"
84156: EDGC,"Illness/Bereavment"
84157: EDGC,"Learng Counseling II"
84158: EDGC,"Learning and Counseling I"
84159: EDGC,"Project Seminar I"
84160: EDGC,"Project Seminar II"
84161: EDGC,"Soc Sys/Counsel II"
84162: EDGC,"Soc Sys/Counslng I"
84163: EDGC,"Statistical Mthods"
84164: EDHE,"Basic Health Educ"
84165: EDHE,"Feelings and Drugs"
84166: EDHE,"First Aid and Safety"
84167: EDHE,"Health & Fitness: Lifestyle St"
84168: EDHE,"Health And Fitness"
84169: EDHE,"Health Ed Ind Stdy"
84170: EDHE,"Health Ed Internship"
84171: EDHE,"Health Edu Indep Stdy"
84172: EDHE,"Health Education Internship"
84173: EDHE,"Hlth Promo For Self"
84174: EDHE,"Human Sexuality"
84175: EDMS,"Math Spec Ed Tchrs"
84176: EDMS,"Sci Spec Ed Tchr Ado"
84177: EDMS,"Soc Stud for Spec Ed Teach"
84178: EDMS,"Tchg & Lrng Science Mid Sc"
84179: EDMS,"Tchg Soc Stdy Ms"
84180: EDMS,"Tchg&Lrng Mth Mid Sh"
84181: EDOC,"Comm Service Exp I"
84182: EDPH,"Developmental Activity"
84183: EDPH,"Fitness for Life"
84184: EDPH,"Ped Exempt"
84185: EDPH,"Weight Training"
84186: EDSE,"Adv Mathematics"
84187: EDSE,"Adv Stds-For Lang"
84188: EDSE,"Adv Stud in Teaching Sec SS"
84189: EDSE,"Advanced English"
84190: EDSE,"Advanced Science"
84191: EDSE,"Art Teaching"
84192: EDSE,"Chall Idea in Sch Math Part I"
84193: EDSE,"Chall Ideas in Sch Mth Part II"
84194: EDSE,"Curriculum/Suprvis"
84195: EDSE,"Disc Lrng&Inter Inst"
84196: EDSE,"Integ Curricula/Learn Discov"
84197: EDSE,"Pdgy Sec Sch English"
84198: EDSE,"Pdgy Sec Sch For Lng"
84199: EDSE,"Pdgy Sec Sch Math"
84200: EDSE,"Pdgy Sec Sch Science"
84201: EDSE,"Pedagogy of Sec Sch English"
84202: EDSE,"Pedagogy of Sec Schl Soc Stdys"
84203: EDSE,"Pedagogy of Sec Schl in Sci"
84204: EDSE,"Pedgy Sec Sch Soc St"
84205: EDSE,"Psych Fndtns of Sec Edu"
84206: EDSE,"Psych and Social Fdtn of Edu"
84207: EDSE,"Reading in the Content Areas"
84208: EDSE,"Ref & Analysis Tchng Sec Edu"
84209: EDSE,"Sec Educ Elective"
84210: EDSE,"Sec Educ Ind Study"
84211: EDSE,"Sec Educ Internship"
84212: EDSE,"Sec Sch Cur Soc Std"
84213: EDSE,"Sec Sch Curr Eng"
84214: EDSE,"Sec Sch Curr Math"
84215: EDSE,"Sec Schl Curr English"
84216: EDSE,"Sec Schl Curr Science"
84217: EDSE,"Sec Schl Curr Soc St"
84218: EDSE,"Sec School Curriculum in Math"
84219: EDSE,"Second Schl Curric in For Lang"
84220: EDSE,"Secondary Education Internship"
84221: EDSE,"Soc Fndtns Sec Educ"
84222: EDSE,"Std Tchg/Sec Ed Para"
84223: EDSE,"Student Teaching"
84224: EDSE,"Studnt Tchg Adol Ed"
84225: EDSE,"Tch Aca Fldwk Sem"
84226: EDSE,"Tchg Prac I Adol Ed"
84227: EDSE,"Tchg Prac II Adol Ed"
84228: EDSE,"Teacher Acad Fldwk Seminar"
84229: EDSE,"Teaching/Learning"
84230: EDSE,"The Sec Schl Curriculum in Sci"
84231: EDSE,"Youth Culture Lit"
84232: EDSP,"74  Ooo"
84233: EDSP,"94  Ooo"
84234: EDSP,"ASD: Intro Contemp Issues"
84235: EDSP,"Asd Speech Lng & Comm"
84236: EDSP,"Asses Instr Sp Ed&In"
84237: EDSP,"Assessment in SpecialEducation"
84238: EDSP,"Aut Spec Dis Part 2"
84239: EDSP,"Autism Spec Disorder"
84240: EDSP,"Classroom Mgmt in Spec Edu"
84241: EDSP,"Clssrm Mgmt Spec Edu II: Pract"
84242: EDSP,"Coop Lrn/Excp Stdnts"
84243: EDSP,"Creat Arts Spec Ed"
84244: EDSP,"Curriculum I"
84245: EDSP,"Curriculum II"
84246: EDSP,"Early Childhood Special Ed"
84247: EDSP,"Education 600 Level"
84248: EDSP,"Eng Lang & Soc Stdy Spe Edu"
84249: EDSP,"Exceptional Children I"
84250: EDSP,"Exceptnal Child II"
84251: EDSP,"Fnds Trmt of Asd"
84252: EDSP,"Found of Treating Autism"
84253: EDSP,"Foundations Spec Ed"
84254: EDSP,"Int Tech:Mth&Sci Ins"
84255: EDSP,"Issues in Biling in Sp Ed"
84256: EDSP,"It In Mth & Sci Adolescence"
84257: EDSP,"Learn Channels"
84258: EDSP,"Math84259: EDSP,"Normalization Spec Ed"
84260: EDSP,"Prac Mentor in Assess & Class"
84261: EDSP,"Pract. Mentor in Curr & Instru"
84262: EDSP,"Practicum in Special Education"
84263: EDSP,"Prim Supp Sys Sp&In"
84264: EDSP,"Psy Fndtns Spec Educ"
84265: EDSP,"Rdng Assmnt Spec Edu Mid Schl"
84266: EDSP,"Read:Adv Instr Methd"
84267: EDSP,"Reading & Instruct Adolesc Stu"
84268: EDSP,"Reading:Assmnt&Inst Sp Educ"
84269: EDSP,"Res Prj Sp Educ"
84270: EDSP,"Soc Fdnts Spec Ed"
84271: EDSP,"Spch84272: EDSP,"Spec Ed Resrch Fund"
84273: EDSP,"Spec Edu Indep Stdy"
84274: EDSP,"Spec Educ Ind Stdy"
84275: EDSP,"Spec Educ Internship"
84276: EDSP,"Spec Educ Leadership"
84277: EDSP,"SpecEd Needs of People W/Disab"
84278: EDSP,"Special Education Internship"
84279: EDSP,"Studnt Tchg Spec Ed"
84280: EDSP,"TRMNT APPR ASD Part 1"
84281: EDSP,"Tch Eng & Soc Stdy Sp Ed"
84282: EDSP,"Tch For Excep Studts"
84283: EDSP,"Tchg Eng & Ss To Ado"
84284: EDSP,"Tchg Prac I Spec Ed"
84285: EDSP,"Tchg Prac II Spec Ed"
84286: EDSP,"Tchng Excep Chldrn I"
84287: EDSP,"Teaching Excep Adol"
84288: EDSP,"Teaching Students with Disabil"
84289: EDSP,"The Gifted Child"
84290: EDSP,"Trans: Car & Voc Edu Spec Edu"
84291: EDSU,"Curric Des & Devel"
84292: EDSU,"Educational Leadership Part I"
84293: EDSU,"Educational Leadrshp84294: EDSU,"Field Exp Semnr II"
84295: EDSU,"Field Expr Semnr I"
84296: EDSU,"Hum Reltns Adm/Sup"
84297: EDSU,"Law&Finance Cont Sch"
84298: EDSU,"Org/Adm Of Sch I"
84299: EDSU,"Org/Adm Sch II"
84300: EDSU,"Research Seminar"
84301: EDSU,"Sup Admin Independent Study"
84302: EDSU,"Sup Imp Ins Sec II"
84303: EDSU,"Sup Imp Inst El Ii"
84304: EDSU,"Sup&Impr Inst In Sch"
84305: EDSU,"Sup/Admin Ind Stdy"
84306: EDSU,"Super Admin Indep Stdy"
84307: EDUC,"70  Ooo"
84308: EDUC,"70 Oooo"
84309: EDUC,"73  Ooo"
84310: EDUC,"76  Ooo"
84311: EDUC,"Activities Approach to Dev&Lrn"
84312: EDUC,"Adol Dev&Learning"
84313: EDUC,"Adv Educ Psychlogy"
84314: EDUC,"Apld Asess Data K-12"
84315: EDUC,"Art Educ Workshop"
84316: EDUC,"Assess Data K-12"
84317: EDUC,"Child Cog Dev & Lrng"
84318: EDUC,"Collegiate Field Experiment"
84319: EDUC,"Comparative & Int’l Education"
84320: EDUC,"Cult Cntxt of Thnkng & Lrng"
84321: EDUC,"Curr Tech I"
84322: EDUC,"Curr Tech II"
84323: EDUC,"Different Minds"
84324: EDUC,"Education Grad Credt"
84325: EDUC,"Education Graduate Credit"
84326: EDUC,"Education Ind Stdy"
84327: EDUC,"Education Industry Study"
84328: EDUC,"Education Internship"
84329: EDUC,"Educational Sem I"
84330: EDUC,"Educational Seminar II"
84331: EDUC,"Exp Phil Of Educatio"
84332: EDUC,"Factrs Educability"
84333: EDUC,"Frshmn Orientation"
84334: EDUC,"Hist Of Us Education"
84335: EDUC,"Hist Persp Mth Tpcs"
84336: EDUC,"Hist Themes & Interp"
